,STOCKS,CLOSE,RSI,MA50,BOLLINGER_HIGH,BOLLINGER_LOW,RSI_BUY_LEVEL,RSI_SELL_LEVEL,RSI_BUY_LIKELIHOOD,BOLLINGER_BUY_LIKELIHOOD
31,ASTRAMICRO.NS,729.0,27.340523220570788,859.0979956054688,903.1431141091763,723.361878566605,38.978235294117646,70.39771929824562,0.2985694961747832,-0.007794330335139225
32,ASTRAZEN.NS,7142.2001953125,43.46423327300692,7131.51603515625,8077.0380965877075,7044.726991302917,33.79116666666666,64.89146268656715,-0.286260214148873,-0.013836335195092584
33,ATL.NS,38.529998779296875,33.49850864758855,45.02459976196289,45.17677293117649,37.677226778906515,34.60780952380952,61.04919999999999,0.03205348421308758,-0.022633619119435337
34,AUROPHARMA.NS,1428.1500244140625,37.56885771062856,1508.1969970703126,1514.5585567076257,1422.3264408509679,35.55,67.402,-0.056789246431183306,-0.0040944071598714256
35,AXISBANK.NS,1189.3499755859375,51.21800472116617,1191.0389916992187,1244.0475445012391,1115.472438408917,38.438300000000005,65.78070000000001,-0.33247320305960876,-0.06622981853536213
36,BAJAJ-AUTO.NS,10206.099609375,34.582888066287055,11208.4240234375,12967.130074247867,9729.789945283384,38.397527272727274,71.5079705882353,0.0993459599454378,-0.04895374584345591
37,BAJAJELEC.NS,844.3499755859375,26.041261818286046,947.9650012207031,983.1839737456455,822.5960189301356,35.853450980392154,64.61528125000001,0.273674887459851,-0.026445492264957647
38,BAJAJHLDNG.NS,10156.4501953125,41.39660309689445,10403.81001953125,10839.959835362633,10048.855106043617,41.11236956521739,68.52683870967742,-0.006913576976539254,-0.010707198793639006
39,BAJFINANCE.NS,6910.14990234375,41.40450107459104,7203.922998046875,7774.178313710596,6583.066656992529,35.80779220779221,67.67115384615384,-0.15629863003899236,-0.049685543591419294
40,BALKRISIND.NS,2907.550048828125,41.54908205121908,2971.09099609375,3111.5318299114497,2852.658160322925,37.99406451612903,66.80405479452057,-0.09356770801873265,-0.01924236463684314
